,Year,Month,Rides,address,state,station_name,abbrev,lat,lon
0,2016,1,1486.44,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
1,2016,2,2229.66,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
2,2016,3,2601.2700000000004,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
3,2016,4,3344.49,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
4,2016,5,4087.71,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
5,2016,6,4087.71,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
6,2016,7,4459.32,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
7,2016,8,3716.1000000000004,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
8,2016,9,2601.2700000000004,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
9,2016,10,2229.66,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
10,2016,11,2972.88,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
11,2016,12,3344.49,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
12,2017,1,1481.8,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
13,2017,2,2222.7,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
14,2017,3,2593.15,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
15,2017,4,3334.0499999999997,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
16,2017,5,4074.95,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
17,2017,6,4074.95,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
18,2017,7,4445.4,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
19,2017,8,3704.5,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
20,2017,9,2593.15,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
21,2017,10,2222.7,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
22,2017,11,2963.6,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
23,2017,12,3334.0499999999997,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
24,2018,1,1514.68,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
25,2018,2,2272.02,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
26,2018,3,2650.69,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
27,2018,4,3408.0299999999997,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
28,2018,5,4165.37,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
29,2018,6,4165.37,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
30,2018,7,4544.04,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
31,2018,8,3786.7000000000003,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
32,2018,9,2650.69,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
33,2018,10,2272.02,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
34,2018,11,3029.36,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
35,2018,12,3408.0299999999997,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
36,2019,1,1564.32,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
37,2019,2,2346.48,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
38,2019,3,2737.5600000000004,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
39,2019,4,3519.72,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
40,2019,5,4301.88,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
41,2019,6,4301.88,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
42,2019,7,4692.96,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
43,2019,8,3910.8,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
44,2019,9,2737.5600000000004,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
45,2019,10,2346.48,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
46,2019,11,3128.64,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
47,2019,12,3519.72,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
48,2020,1,789.72,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
49,2020,2,1184.58,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
50,2020,3,1382.0100000000002,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
51,2020,4,1776.87,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
52,2020,5,2171.73,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
53,2020,6,2171.73,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
54,2020,7,2369.16,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
55,2020,8,1974.3000000000002,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
56,2020,9,1382.0100000000002,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
57,2020,10,1184.58,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
58,2020,11,1579.44,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
59,2020,12,1776.87,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
60,2021,1,567.2,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
61,2021,2,850.8,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
62,2021,3,992.6000000000001,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
63,2021,4,1276.2,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
64,2021,5,1559.8,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
65,2021,6,1559.8,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
66,2021,7,1701.6,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
67,2021,8,1418.0,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
68,2021,9,992.6000000000001,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
69,2021,10,850.8,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
70,2021,11,1134.4,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
71,2021,12,1276.2,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
72,2022,1,1361.6000000000001,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
73,2022,2,2042.3999999999999,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
74,2022,3,2382.8,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
75,2022,4,3063.6,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
76,2022,5,3744.4,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
77,2022,6,3744.4,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
78,2022,7,4084.7999999999997,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
79,2022,8,3404.0,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
80,2022,9,2382.8,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
81,2022,10,2042.3999999999999,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
82,2022,11,2723.2000000000003,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
83,2022,12,3063.6,"18 E Bel Air Ave Aberdeen, MD 21001-3701",MD,"Aberdeen, MD",ABE,39.509437,-76.163827
84,2016,1,1346.24,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
85,2016,2,2019.36,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
86,2016,3,2355.92,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
87,2016,4,3029.04,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
88,2016,5,3702.16,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
89,2016,6,3702.16,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
90,2016,7,4038.72,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
91,2016,8,3365.6000000000004,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
92,2016,9,2355.92,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
93,2016,10,2019.36,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
94,2016,11,2692.48,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
95,2016,12,3029.04,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
96,2017,1,1357.32,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
97,2017,2,2035.98,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
98,2017,3,2375.3100000000004,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
99,2017,4,3053.97,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
100,2017,5,3732.63,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
101,2017,6,3732.63,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
102,2017,7,4071.96,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
103,2017,8,3393.3,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
104,2017,9,2375.3100000000004,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
105,2017,10,2035.98,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
106,2017,11,2714.64,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
107,2017,12,3053.97,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
108,2018,1,1231.2,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
109,2018,2,1846.8,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
110,2018,3,2154.6000000000004,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
111,2018,4,2770.2,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
112,2018,5,3385.8,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
113,2018,6,3385.8,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
114,2018,7,3693.6,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
115,2018,8,3078.0,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
116,2018,9,2154.6000000000004,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
117,2018,10,1846.8,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
118,2018,11,2462.4,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
119,2018,12,2770.2,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
120,2019,1,1314.24,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
121,2019,2,1971.36,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
122,2019,3,2299.92,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
123,2019,4,2957.04,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
124,2019,5,3614.16,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
125,2019,6,3614.16,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
126,2019,7,3942.72,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
127,2019,8,3285.6000000000004,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
128,2019,9,2299.92,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
129,2019,10,1971.36,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
130,2019,11,2628.48,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
131,2019,12,2957.04,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
132,2020,1,763.28,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
133,2020,2,1144.9199999999998,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
134,2020,3,1335.7400000000002,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
135,2020,4,1717.3799999999999,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
136,2020,5,2099.02,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
137,2020,6,2099.02,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
138,2020,7,2289.8399999999997,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
139,2020,8,1908.2,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
140,2020,9,1335.7400000000002,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
141,2020,10,1144.9199999999998,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
142,2020,11,1526.56,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
143,2020,12,1717.3799999999999,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
144,2021,1,558.36,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
145,2021,2,837.54,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
146,2021,3,977.1300000000001,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
147,2021,4,1256.31,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
148,2021,5,1535.49,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
149,2021,6,1535.49,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
150,2021,7,1675.08,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
151,2021,8,1395.9,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
152,2021,9,977.1300000000001,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
153,2021,10,837.54,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
154,2021,11,1116.72,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
155,2021,12,1256.31,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
156,2022,1,1077.52,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
157,2022,2,1616.28,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
158,2022,3,1885.66,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
159,2022,4,2424.42,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
160,2022,5,2963.18,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
161,2022,6,2963.18,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
162,2022,7,3232.56,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
163,2022,8,2693.8,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
164,2022,9,1885.66,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
165,2022,10,1616.28,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
166,2022,11,2155.04,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
167,2022,12,2424.42,"110 10th Ave SW Albany, OR 97321-2457",OR,"Albany, OR",ALY,44.6295,-123.11136
168,2016,1,33688.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
169,2016,2,50532.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
170,2016,3,58954.00000000001,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
171,2016,4,75798.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
172,2016,5,92642.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
173,2016,6,92642.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
174,2016,7,101064.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
175,2016,8,84220.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
176,2016,9,58954.00000000001,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
177,2016,10,50532.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
178,2016,11,67376.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
179,2016,12,75798.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
180,2017,1,31524.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
181,2017,2,47286.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
182,2017,3,55167.00000000001,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
183,2017,4,70929.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
184,2017,5,86691.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
185,2017,6,86691.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
186,2017,7,94572.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
187,2017,8,78810.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
188,2017,9,55167.00000000001,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
189,2017,10,47286.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
190,2017,11,63048.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
191,2017,12,70929.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
192,2018,1,31620.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
193,2018,2,47430.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
194,2018,3,55335.00000000001,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
195,2018,4,71145.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
196,2018,5,86955.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
197,2018,6,86955.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
198,2018,7,94860.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
199,2018,8,79050.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
200,2018,9,55335.00000000001,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
201,2018,10,47430.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
202,2018,11,63240.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
203,2018,12,71145.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
204,2019,1,32280.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
205,2019,2,48420.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
206,2019,3,56490.00000000001,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
207,2019,4,72630.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
208,2019,5,88770.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
209,2019,6,88770.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
210,2019,7,96840.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
211,2019,8,80700.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
212,2019,9,56490.00000000001,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
213,2019,10,48420.0,"525 East St Rensselaer, NY 12144-2399",NY,"Albany, NY",ALB,42.6412155,-73.74127909758857
