URL,Ridership Numbers,Station,Year,Address,Station Name,Abbreviation,Check,State
https://www.railpassengers.org/site/assets/files/1890/dhm.pdf,19181,/site/assets/files/1890/dhm.pdf,2021,"3 Depot Rd Durham, NH 03824-1909","Durham-UNH, NH",DHM,d,NH
https://www.railpassengers.org/site/assets/files/1890/dhm.pdf,45041,/site/assets/files/1890/dhm.pdf,2022,"3 Depot Rd Durham, NH 03824-1909","Durham-UNH, NH",DHM,d,NH
https://www.railpassengers.org/site/assets/files/1889/dnc.pdf,72315,/site/assets/files/1889/dnc.pdf,2016,"400 W Chapel Hill St Durham, NC 27701-3617","Durham, NC",DNC,d,NC
https://www.railpassengers.org/site/assets/files/1889/dnc.pdf,70500,/site/assets/files/1889/dnc.pdf,2017,"400 W Chapel Hill St Durham, NC 27701-3617","Durham, NC",DNC,d,NC
https://www.railpassengers.org/site/assets/files/1889/dnc.pdf,74089,/site/assets/files/1889/dnc.pdf,2018,"400 W Chapel Hill St Durham, NC 27701-3617","Durham, NC",DNC,d,NC
https://www.railpassengers.org/site/assets/files/1889/dnc.pdf,82935,/site/assets/files/1889/dnc.pdf,2019,"400 W Chapel Hill St Durham, NC 27701-3617","Durham, NC",DNC,d,NC
https://www.railpassengers.org/site/assets/files/1889/dnc.pdf,46126,/site/assets/files/1889/dnc.pdf,2020,"400 W Chapel Hill St Durham, NC 27701-3617","Durham, NC",DNC,d,NC
https://www.railpassengers.org/site/assets/files/1889/dnc.pdf,43503,/site/assets/files/1889/dnc.pdf,2021,"400 W Chapel Hill St Durham, NC 27701-3617","Durham, NC",DNC,d,NC
https://www.railpassengers.org/site/assets/files/1889/dnc.pdf,83173,/site/assets/files/1889/dnc.pdf,2022,"400 W Chapel Hill St Durham, NC 27701-3617","Durham, NC",DNC,d,NC
https://www.railpassengers.org/site/assets/files/1891/dwt.pdf,9361,/site/assets/files/1891/dwt.pdf,2016,"401 S Columbia St Dwight, IL 60420-1321","Dwight, IL",DWT,d,IL
https://www.railpassengers.org/site/assets/files/1891/dwt.pdf,10058,/site/assets/files/1891/dwt.pdf,2017,"401 S Columbia St Dwight, IL 60420-1321","Dwight, IL",DWT,d,IL
https://www.railpassengers.org/site/assets/files/1891/dwt.pdf,9913,/site/assets/files/1891/dwt.pdf,2018,"401 S Columbia St Dwight, IL 60420-1321","Dwight, IL",DWT,d,IL
https://www.railpassengers.org/site/assets/files/1891/dwt.pdf,10073,/site/assets/files/1891/dwt.pdf,2019,"401 S Columbia St Dwight, IL 60420-1321","Dwight, IL",DWT,d,IL
https://www.railpassengers.org/site/assets/files/1891/dwt.pdf,5249,/site/assets/files/1891/dwt.pdf,2020,"401 S Columbia St Dwight, IL 60420-1321","Dwight, IL",DWT,d,IL
https://www.railpassengers.org/site/assets/files/1891/dwt.pdf,3882,/site/assets/files/1891/dwt.pdf,2021,"401 S Columbia St Dwight, IL 60420-1321","Dwight, IL",DWT,d,IL
https://www.railpassengers.org/site/assets/files/1891/dwt.pdf,5125,/site/assets/files/1891/dwt.pdf,2022,"401 S Columbia St Dwight, IL 60420-1321","Dwight, IL",DWT,d,IL
https://www.railpassengers.org/site/assets/files/1894/gpk.pdf,13811,/site/assets/files/1894/gpk.pdf,2016,"400 Hwy 49N East Glacier, MT 59434","East Glacier, MT",GPK,g,MT
https://www.railpassengers.org/site/assets/files/1894/gpk.pdf,14347,/site/assets/files/1894/gpk.pdf,2017,"400 Hwy 49N East Glacier, MT 59434","East Glacier, MT",GPK,g,MT
https://www.railpassengers.org/site/assets/files/1894/gpk.pdf,14414,/site/assets/files/1894/gpk.pdf,2018,"400 Hwy 49N East Glacier, MT 59434","East Glacier, MT",GPK,g,MT
https://www.railpassengers.org/site/assets/files/1894/gpk.pdf,14677,/site/assets/files/1894/gpk.pdf,2019,"400 Hwy 49N East Glacier, MT 59434","East Glacier, MT",GPK,g,MT
https://www.railpassengers.org/site/assets/files/1894/gpk.pdf,838,/site/assets/files/1894/gpk.pdf,2020,"400 Hwy 49N East Glacier, MT 59434","East Glacier, MT",GPK,g,MT
https://www.railpassengers.org/site/assets/files/1894/gpk.pdf,10961,/site/assets/files/1894/gpk.pdf,2021,"400 Hwy 49N East Glacier, MT 59434","East Glacier, MT",GPK,g,MT
https://www.railpassengers.org/site/assets/files/1894/gpk.pdf,9891,/site/assets/files/1894/gpk.pdf,2022,"400 Hwy 49N East Glacier, MT 59434","East Glacier, MT",GPK,g,MT
https://www.railpassengers.org/site/assets/files/1895/lns.pdf,65247,/site/assets/files/1895/lns.pdf,2016,"1240 S Harrison Ave East Lansing, MI 48823-5223","East Lansing, MI",LNS,l,MI
https://www.railpassengers.org/site/assets/files/1895/lns.pdf,68216,/site/assets/files/1895/lns.pdf,2017,"1240 S Harrison Ave East Lansing, MI 48823-5223","East Lansing, MI",LNS,l,MI
https://www.railpassengers.org/site/assets/files/1895/lns.pdf,68294,/site/assets/files/1895/lns.pdf,2018,"1240 S Harrison Ave East Lansing, MI 48823-5223","East Lansing, MI",LNS,l,MI
https://www.railpassengers.org/site/assets/files/1895/lns.pdf,69210,/site/assets/files/1895/lns.pdf,2019,"1240 S Harrison Ave East Lansing, MI 48823-5223","East Lansing, MI",LNS,l,MI
https://www.railpassengers.org/site/assets/files/1895/lns.pdf,38070,/site/assets/files/1895/lns.pdf,2020,"1240 S Harrison Ave East Lansing, MI 48823-5223","East Lansing, MI",LNS,l,MI
https://www.railpassengers.org/site/assets/files/1895/lns.pdf,32706,/site/assets/files/1895/lns.pdf,2021,"1240 S Harrison Ave East Lansing, MI 48823-5223","East Lansing, MI",LNS,l,MI
https://www.railpassengers.org/site/assets/files/1895/lns.pdf,61331,/site/assets/files/1895/lns.pdf,2022,"1240 S Harrison Ave East Lansing, MI 48823-5223","East Lansing, MI",LNS,l,MI
https://www.railpassengers.org/site/assets/files/1899/edm.pdf,30438,/site/assets/files/1899/edm.pdf,2016,"211 Railroad Ave Edmonds, WA 98020-4132","Edmonds, WA",EDM,e,WA
https://www.railpassengers.org/site/assets/files/1899/edm.pdf,30357,/site/assets/files/1899/edm.pdf,2017,"211 Railroad Ave Edmonds, WA 98020-4132","Edmonds, WA",EDM,e,WA
https://www.railpassengers.org/site/assets/files/1899/edm.pdf,28796,/site/assets/files/1899/edm.pdf,2018,"211 Railroad Ave Edmonds, WA 98020-4132","Edmonds, WA",EDM,e,WA
https://www.railpassengers.org/site/assets/files/1899/edm.pdf,29462,/site/assets/files/1899/edm.pdf,2019,"211 Railroad Ave Edmonds, WA 98020-4132","Edmonds, WA",EDM,e,WA
https://www.railpassengers.org/site/assets/files/1899/edm.pdf,13085,/site/assets/files/1899/edm.pdf,2020,"211 Railroad Ave Edmonds, WA 98020-4132","Edmonds, WA",EDM,e,WA
https://www.railpassengers.org/site/assets/files/1899/edm.pdf,3045,/site/assets/files/1899/edm.pdf,2021,"211 Railroad Ave Edmonds, WA 98020-4132","Edmonds, WA",EDM,e,WA
https://www.railpassengers.org/site/assets/files/1899/edm.pdf,4372,/site/assets/files/1899/edm.pdf,2022,"211 Railroad Ave Edmonds, WA 98020-4132","Edmonds, WA",EDM,e,WA
https://www.railpassengers.org/site/assets/files/1900/efg.pdf,25991,/site/assets/files/1900/efg.pdf,2016,"401 W National Ave Effingham, IL 62401-3772","Effingham, IL",EFG,e,IL
https://www.railpassengers.org/site/assets/files/1900/efg.pdf,25574,/site/assets/files/1900/efg.pdf,2017,"401 W National Ave Effingham, IL 62401-3772","Effingham, IL",EFG,e,IL
https://www.railpassengers.org/site/assets/files/1900/efg.pdf,24131,/site/assets/files/1900/efg.pdf,2018,"401 W National Ave Effingham, IL 62401-3772","Effingham, IL",EFG,e,IL
https://www.railpassengers.org/site/assets/files/1900/efg.pdf,23651,/site/assets/files/1900/efg.pdf,2019,"401 W National Ave Effingham, IL 62401-3772","Effingham, IL",EFG,e,IL
https://www.railpassengers.org/site/assets/files/1900/efg.pdf,12729,/site/assets/files/1900/efg.pdf,2020,"401 W National Ave Effingham, IL 62401-3772","Effingham, IL",EFG,e,IL
https://www.railpassengers.org/site/assets/files/1900/efg.pdf,8283,/site/assets/files/1900/efg.pdf,2021,"401 W National Ave Effingham, IL 62401-3772","Effingham, IL",EFG,e,IL
https://www.railpassengers.org/site/assets/files/1900/efg.pdf,13165,/site/assets/files/1900/efg.pdf,2022,"401 W National Ave Effingham, IL 62401-3772","Effingham, IL",EFG,e,IL
https://www.railpassengers.org/site/assets/files/1903/elp.pdf,14440,/site/assets/files/1903/elp.pdf,2016,"700 San Francisco St El Paso, TX 79901-1060","El Paso, TX",ELP,e,TX
https://www.railpassengers.org/site/assets/files/1903/elp.pdf,14761,/site/assets/files/1903/elp.pdf,2017,"700 San Francisco St El Paso, TX 79901-1060","El Paso, TX",ELP,e,TX
https://www.railpassengers.org/site/assets/files/1903/elp.pdf,14134,/site/assets/files/1903/elp.pdf,2018,"700 San Francisco St El Paso, TX 79901-1060","El Paso, TX",ELP,e,TX
https://www.railpassengers.org/site/assets/files/1903/elp.pdf,14362,/site/assets/files/1903/elp.pdf,2019,"700 San Francisco St El Paso, TX 79901-1060","El Paso, TX",ELP,e,TX
https://www.railpassengers.org/site/assets/files/1903/elp.pdf,8896,/site/assets/files/1903/elp.pdf,2020,"700 San Francisco St El Paso, TX 79901-1060","El Paso, TX",ELP,e,TX
https://www.railpassengers.org/site/assets/files/1903/elp.pdf,8554,/site/assets/files/1903/elp.pdf,2021,"700 San Francisco St El Paso, TX 79901-1060","El Paso, TX",ELP,e,TX
https://www.railpassengers.org/site/assets/files/1903/elp.pdf,12242,/site/assets/files/1903/elp.pdf,2022,"700 San Francisco St El Paso, TX 79901-1060","El Paso, TX",ELP,e,TX
https://www.railpassengers.org/site/assets/files/1906/elt.pdf,105500,/site/assets/files/1906/elt.pdf,2016,"50 S Wilson Ave Elizabethtown, PA 17022-2165","Elizabethtown, PA",ELT,e,PA
https://www.railpassengers.org/site/assets/files/1906/elt.pdf,100600,/site/assets/files/1906/elt.pdf,2017,"50 S Wilson Ave Elizabethtown, PA 17022-2165","Elizabethtown, PA",ELT,e,PA
https://www.railpassengers.org/site/assets/files/1906/elt.pdf,99600,/site/assets/files/1906/elt.pdf,2018,"50 S Wilson Ave Elizabethtown, PA 17022-2165","Elizabethtown, PA",ELT,e,PA
https://www.railpassengers.org/site/assets/files/1906/elt.pdf,100500,/site/assets/files/1906/elt.pdf,2019,"50 S Wilson Ave Elizabethtown, PA 17022-2165","Elizabethtown, PA",ELT,e,PA
https://www.railpassengers.org/site/assets/files/1906/elt.pdf,46500,/site/assets/files/1906/elt.pdf,2020,"50 S Wilson Ave Elizabethtown, PA 17022-2165","Elizabethtown, PA",ELT,e,PA
https://www.railpassengers.org/site/assets/files/1906/elt.pdf,22300,/site/assets/files/1906/elt.pdf,2021,"50 S Wilson Ave Elizabethtown, PA 17022-2165","Elizabethtown, PA",ELT,e,PA
https://www.railpassengers.org/site/assets/files/1906/elt.pdf,41000,/site/assets/files/1906/elt.pdf,2022,"50 S Wilson Ave Elizabethtown, PA 17022-2165","Elizabethtown, PA",ELT,e,PA
https://www.railpassengers.org/site/assets/files/1908/ekh.pdf,21197,/site/assets/files/1908/ekh.pdf,2016,"131 Tyler Ave Elkhart, IN 46516-3247","Elkhart, IN",EKH,e,IN
https://www.railpassengers.org/site/assets/files/1908/ekh.pdf,22452,/site/assets/files/1908/ekh.pdf,2017,"131 Tyler Ave Elkhart, IN 46516-3247","Elkhart, IN",EKH,e,IN
https://www.railpassengers.org/site/assets/files/1908/ekh.pdf,21787,/site/assets/files/1908/ekh.pdf,2018,"131 Tyler Ave Elkhart, IN 46516-3247","Elkhart, IN",EKH,e,IN
https://www.railpassengers.org/site/assets/files/1908/ekh.pdf,20631,/site/assets/files/1908/ekh.pdf,2019,"131 Tyler Ave Elkhart, IN 46516-3247","Elkhart, IN",EKH,e,IN
https://www.railpassengers.org/site/assets/files/1908/ekh.pdf,14693,/site/assets/files/1908/ekh.pdf,2020,"131 Tyler Ave Elkhart, IN 46516-3247","Elkhart, IN",EKH,e,IN
https://www.railpassengers.org/site/assets/files/1908/ekh.pdf,10474,/site/assets/files/1908/ekh.pdf,2021,"131 Tyler Ave Elkhart, IN 46516-3247","Elkhart, IN",EKH,e,IN
https://www.railpassengers.org/site/assets/files/1908/ekh.pdf,16806,/site/assets/files/1908/ekh.pdf,2022,"131 Tyler Ave Elkhart, IN 46516-3247","Elkhart, IN",EKH,e,IN
https://www.railpassengers.org/site/assets/files/1909/elk.pdf,7550,/site/assets/files/1909/elk.pdf,2016,"1300 Water St Elko, NV 89801","Elko, NV",ELK,e,NV
https://www.railpassengers.org/site/assets/files/1909/elk.pdf,7219,/site/assets/files/1909/elk.pdf,2017,"1300 Water St Elko, NV 89801","Elko, NV",ELK,e,NV
https://www.railpassengers.org/site/assets/files/1909/elk.pdf,8656,/site/assets/files/1909/elk.pdf,2018,"1300 Water St Elko, NV 89801","Elko, NV",ELK,e,NV
https://www.railpassengers.org/site/assets/files/1909/elk.pdf,8360,/site/assets/files/1909/elk.pdf,2019,"1300 Water St Elko, NV 89801","Elko, NV",ELK,e,NV
https://www.railpassengers.org/site/assets/files/1909/elk.pdf,5887,/site/assets/files/1909/elk.pdf,2020,"1300 Water St Elko, NV 89801","Elko, NV",ELK,e,NV
https://www.railpassengers.org/site/assets/files/1909/elk.pdf,3819,/site/assets/files/1909/elk.pdf,2021,"1300 Water St Elko, NV 89801","Elko, NV",ELK,e,NV
https://www.railpassengers.org/site/assets/files/1909/elk.pdf,5033,/site/assets/files/1909/elk.pdf,2022,"1300 Water St Elko, NV 89801","Elko, NV",ELK,e,NV
https://www.railpassengers.org/site/assets/files/1912/emy.pdf,570700,/site/assets/files/1912/emy.pdf,2016,"5885 Horton St Emeryville, CA 94608-2037","Emeryville, CA",EMY,e,CA
https://www.railpassengers.org/site/assets/files/1912/emy.pdf,575200,/site/assets/files/1912/emy.pdf,2017,"5885 Horton St Emeryville, CA 94608-2037","Emeryville, CA",EMY,e,CA
https://www.railpassengers.org/site/assets/files/1912/emy.pdf,588000,/site/assets/files/1912/emy.pdf,2018,"5885 Horton St Emeryville, CA 94608-2037","Emeryville, CA",EMY,e,CA
https://www.railpassengers.org/site/assets/files/1912/emy.pdf,585900,/site/assets/files/1912/emy.pdf,2019,"5885 Horton St Emeryville, CA 94608-2037","Emeryville, CA",EMY,e,CA
https://www.railpassengers.org/site/assets/files/1912/emy.pdf,279500,/site/assets/files/1912/emy.pdf,2020,"5885 Horton St Emeryville, CA 94608-2037","Emeryville, CA",EMY,e,CA
https://www.railpassengers.org/site/assets/files/1912/emy.pdf,166100,/site/assets/files/1912/emy.pdf,2021,"5885 Horton St Emeryville, CA 94608-2037","Emeryville, CA",EMY,e,CA
https://www.railpassengers.org/site/assets/files/1912/emy.pdf,294600,/site/assets/files/1912/emy.pdf,2022,"5885 Horton St Emeryville, CA 94608-2037","Emeryville, CA",EMY,e,CA
https://www.railpassengers.org/site/assets/files/1914/eph.pdf,3509,/site/assets/files/1914/eph.pdf,2016,"24 Alder St NW Ephrata, WA 98823-2421","Ephrata, WA",EPH,e,WA
https://www.railpassengers.org/site/assets/files/1914/eph.pdf,3742,/site/assets/files/1914/eph.pdf,2017,"24 Alder St NW Ephrata, WA 98823-2421","Ephrata, WA",EPH,e,WA
https://www.railpassengers.org/site/assets/files/1914/eph.pdf,3503,/site/assets/files/1914/eph.pdf,2018,"24 Alder St NW Ephrata, WA 98823-2421","Ephrata, WA",EPH,e,WA
https://www.railpassengers.org/site/assets/files/1914/eph.pdf,3977,/site/assets/files/1914/eph.pdf,2019,"24 Alder St NW Ephrata, WA 98823-2421","Ephrata, WA",EPH,e,WA
https://www.railpassengers.org/site/assets/files/1914/eph.pdf,2500,/site/assets/files/1914/eph.pdf,2020,"24 Alder St NW Ephrata, WA 98823-2421","Ephrata, WA",EPH,e,WA
https://www.railpassengers.org/site/assets/files/1914/eph.pdf,2019,/site/assets/files/1914/eph.pdf,2021,"24 Alder St NW Ephrata, WA 98823-2421","Ephrata, WA",EPH,e,WA
https://www.railpassengers.org/site/assets/files/1914/eph.pdf,2517,/site/assets/files/1914/eph.pdf,2022,"24 Alder St NW Ephrata, WA 98823-2421","Ephrata, WA",EPH,e,WA
https://www.railpassengers.org/site/assets/files/1916/eri.pdf,16213,/site/assets/files/1916/eri.pdf,2016,"125 W 14th St Erie, PA 16501-1717","Erie, PA",ERI,e,PA
https://www.railpassengers.org/site/assets/files/1916/eri.pdf,16766,/site/assets/files/1916/eri.pdf,2017,"125 W 14th St Erie, PA 16501-1717","Erie, PA",ERI,e,PA
https://www.railpassengers.org/site/assets/files/1916/eri.pdf,15072,/site/assets/files/1916/eri.pdf,2018,"125 W 14th St Erie, PA 16501-1717","Erie, PA",ERI,e,PA
https://www.railpassengers.org/site/assets/files/1916/eri.pdf,15573,/site/assets/files/1916/eri.pdf,2019,"125 W 14th St Erie, PA 16501-1717","Erie, PA",ERI,e,PA
https://www.railpassengers.org/site/assets/files/1916/eri.pdf,10175,/site/assets/files/1916/eri.pdf,2020,"125 W 14th St Erie, PA 16501-1717","Erie, PA",ERI,e,PA
https://www.railpassengers.org/site/assets/files/1916/eri.pdf,9048,/site/assets/files/1916/eri.pdf,2021,"125 W 14th St Erie, PA 16501-1717","Erie, PA",ERI,e,PA
https://www.railpassengers.org/site/assets/files/1916/eri.pdf,13929,/site/assets/files/1916/eri.pdf,2022,"125 W 14th St Erie, PA 16501-1717","Erie, PA",ERI,e,PA
https://www.railpassengers.org/site/assets/files/1918/esm.pdf,3025,/site/assets/files/1918/esm.pdf,2016,"290 Izaak Walton Inn Rd Essex, MT 59916-9710","Essex, MT",ESM,e,MT
https://www.railpassengers.org/site/assets/files/1918/esm.pdf,3253,/site/assets/files/1918/esm.pdf,2017,"290 Izaak Walton Inn Rd Essex, MT 59916-9710","Essex, MT",ESM,e,MT
https://www.railpassengers.org/site/assets/files/1918/esm.pdf,3286,/site/assets/files/1918/esm.pdf,2018,"290 Izaak Walton Inn Rd Essex, MT 59916-9710","Essex, MT",ESM,e,MT
https://www.railpassengers.org/site/assets/files/1918/esm.pdf,3408,/site/assets/files/1918/esm.pdf,2019,"290 Izaak Walton Inn Rd Essex, MT 59916-9710","Essex, MT",ESM,e,MT
https://www.railpassengers.org/site/assets/files/1918/esm.pdf,2259,/site/assets/files/1918/esm.pdf,2020,"290 Izaak Walton Inn Rd Essex, MT 59916-9710","Essex, MT",ESM,e,MT
https://www.railpassengers.org/site/assets/files/1918/esm.pdf,1742,/site/assets/files/1918/esm.pdf,2021,"290 Izaak Walton Inn Rd Essex, MT 59916-9710","Essex, MT",ESM,e,MT
https://www.railpassengers.org/site/assets/files/1918/esm.pdf,1825,/site/assets/files/1918/esm.pdf,2022,"290 Izaak Walton Inn Rd Essex, MT 59916-9710","Essex, MT",ESM,e,MT
https://www.railpassengers.org/site/assets/files/1921/eug.pdf,92204,/site/assets/files/1921/eug.pdf,2016,"433 Willamette St Eugene, OR 97401-2613","Eugene, OR",EUG,e,OR
https://www.railpassengers.org/site/assets/files/1921/eug.pdf,92117,/site/assets/files/1921/eug.pdf,2017,"433 Willamette St Eugene, OR 97401-2613","Eugene, OR",EUG,e,OR
https://www.railpassengers.org/site/assets/files/1921/eug.pdf,88474,/site/assets/files/1921/eug.pdf,2018,"433 Willamette St Eugene, OR 97401-2613","Eugene, OR",EUG,e,OR
https://www.railpassengers.org/site/assets/files/1921/eug.pdf,85770,/site/assets/files/1921/eug.pdf,2019,"433 Willamette St Eugene, OR 97401-2613","Eugene, OR",EUG,e,OR
https://www.railpassengers.org/site/assets/files/1921/eug.pdf,50005,/site/assets/files/1921/eug.pdf,2020,"433 Willamette St Eugene, OR 97401-2613","Eugene, OR",EUG,e,OR
https://www.railpassengers.org/site/assets/files/1921/eug.pdf,35707,/site/assets/files/1921/eug.pdf,2021,"433 Willamette St Eugene, OR 97401-2613","Eugene, OR",EUG,e,OR
https://www.railpassengers.org/site/assets/files/1921/eug.pdf,73334,/site/assets/files/1921/eug.pdf,2022,"433 Willamette St Eugene, OR 97401-2613","Eugene, OR",EUG,e,OR
https://www.railpassengers.org/site/assets/files/1925/evr.pdf,41290,/site/assets/files/1925/evr.pdf,2016,"3201 Smith Ave Everett, WA 98201-4579","Everett, WA",EVR,e,WA
https://www.railpassengers.org/site/assets/files/1925/evr.pdf,41525,/site/assets/files/1925/evr.pdf,2017,"3201 Smith Ave Everett, WA 98201-4579","Everett, WA",EVR,e,WA
https://www.railpassengers.org/site/assets/files/1925/evr.pdf,38794,/site/assets/files/1925/evr.pdf,2018,"3201 Smith Ave Everett, WA 98201-4579","Everett, WA",EVR,e,WA
https://www.railpassengers.org/site/assets/files/1925/evr.pdf,40249,/site/assets/files/1925/evr.pdf,2019,"3201 Smith Ave Everett, WA 98201-4579","Everett, WA",EVR,e,WA
https://www.railpassengers.org/site/assets/files/1925/evr.pdf,20491,/site/assets/files/1925/evr.pdf,2020,"3201 Smith Ave Everett, WA 98201-4579","Everett, WA",EVR,e,WA
https://www.railpassengers.org/site/assets/files/1925/evr.pdf,9905,/site/assets/files/1925/evr.pdf,2021,"3201 Smith Ave Everett, WA 98201-4579","Everett, WA",EVR,e,WA
https://www.railpassengers.org/site/assets/files/1925/evr.pdf,12318,/site/assets/files/1925/evr.pdf,2022,"3201 Smith Ave Everett, WA 98201-4579","Everett, WA",EVR,e,WA
https://www.railpassengers.org/site/assets/files/1926/exr.pdf,80115,/site/assets/files/1926/exr.pdf,2016,"60 Lincoln St Exeter, NH 03833-3218","Exeter, NH",EXR,e,NH
https://www.railpassengers.org/site/assets/files/1926/exr.pdf,84215,/site/assets/files/1926/exr.pdf,2017,"60 Lincoln St Exeter, NH 03833-3218","Exeter, NH",EXR,e,NH
https://www.railpassengers.org/site/assets/files/1926/exr.pdf,88529,/site/assets/files/1926/exr.pdf,2018,"60 Lincoln St Exeter, NH 03833-3218","Exeter, NH",EXR,e,NH
https://www.railpassengers.org/site/assets/files/1926/exr.pdf,93299,/site/assets/files/1926/exr.pdf,2019,"60 Lincoln St Exeter, NH 03833-3218","Exeter, NH",EXR,e,NH
https://www.railpassengers.org/site/assets/files/1926/exr.pdf,44851,/site/assets/files/1926/exr.pdf,2020,"60 Lincoln St Exeter, NH 03833-3218","Exeter, NH",EXR,e,NH
https://www.railpassengers.org/site/assets/files/1926/exr.pdf,20974,/site/assets/files/1926/exr.pdf,2021,"60 Lincoln St Exeter, NH 03833-3218","Exeter, NH",EXR,e,NH
https://www.railpassengers.org/site/assets/files/1926/exr.pdf,47633,/site/assets/files/1926/exr.pdf,2022,"60 Lincoln St Exeter, NH 03833-3218","Exeter, NH",EXR,e,NH
https://www.railpassengers.org/site/assets/files/1927/ext.pdf,133900,/site/assets/files/1927/ext.pdf,2016,"425 Walkertown Rd Exton, PA 19341","Exton, PA",EXT,e,PA
https://www.railpassengers.org/site/assets/files/1927/ext.pdf,149700,/site/assets/files/1927/ext.pdf,2017,"425 Walkertown Rd Exton, PA 19341","Exton, PA",EXT,e,PA
https://www.railpassengers.org/site/assets/files/1927/ext.pdf,142700,/site/assets/files/1927/ext.pdf,2018,"425 Walkertown Rd Exton, PA 19341","Exton, PA",EXT,e,PA
https://www.railpassengers.org/site/assets/files/1927/ext.pdf,146500,/site/assets/files/1927/ext.pdf,2019,"425 Walkertown Rd Exton, PA 19341","Exton, PA",EXT,e,PA
https://www.railpassengers.org/site/assets/files/1927/ext.pdf,70000,/site/assets/files/1927/ext.pdf,2020,"425 Walkertown Rd Exton, PA 19341","Exton, PA",EXT,e,PA
https://www.railpassengers.org/site/assets/files/1927/ext.pdf,27300,/site/assets/files/1927/ext.pdf,2021,"425 Walkertown Rd Exton, PA 19341","Exton, PA",EXT,e,PA
https://www.railpassengers.org/site/assets/files/1927/ext.pdf,69700,/site/assets/files/1927/ext.pdf,2022,"425 Walkertown Rd Exton, PA 19341","Exton, PA",EXT,e,PA
https://www.railpassengers.org/site/assets/files/8184/ffv.pdf,,/site/assets/files/8184/ffv.pdf,2016,"4921 Vanden Rd Fairfield, CA 94533","Fairfield-Vacaville, CA",FFV,f,CA
https://www.railpassengers.org/site/assets/files/8184/ffv.pdf,,/site/assets/files/8184/ffv.pdf,2017,"4921 Vanden Rd Fairfield, CA 94533","Fairfield-Vacaville, CA",FFV,f,CA
https://www.railpassengers.org/site/assets/files/8184/ffv.pdf,67600,/site/assets/files/8184/ffv.pdf,2018,"4921 Vanden Rd Fairfield, CA 94533","Fairfield-Vacaville, CA",FFV,f,CA
https://www.railpassengers.org/site/assets/files/8184/ffv.pdf,101400,/site/assets/files/8184/ffv.pdf,2019,"4921 Vanden Rd Fairfield, CA 94533","Fairfield-Vacaville, CA",FFV,f,CA
https://www.railpassengers.org/site/assets/files/8184/ffv.pdf,61000,/site/assets/files/8184/ffv.pdf,2020,"4921 Vanden Rd Fairfield, CA 94533","Fairfield-Vacaville, CA",FFV,f,CA
https://www.railpassengers.org/site/assets/files/8184/ffv.pdf,28400,/site/assets/files/8184/ffv.pdf,2021,"4921 Vanden Rd Fairfield, CA 94533","Fairfield-Vacaville, CA",FFV,f,CA
https://www.railpassengers.org/site/assets/files/8184/ffv.pdf,41900,/site/assets/files/8184/ffv.pdf,2022,"4921 Vanden Rd Fairfield, CA 94533","Fairfield-Vacaville, CA",FFV,f,CA
https://www.railpassengers.org/site/assets/files/1928/far.pdf,21495,/site/assets/files/1928/far.pdf,2016,"420 4th St N Fargo, ND 58102-4523","Fargo, ND",FAR,f,ND
https://www.railpassengers.org/site/assets/files/1928/far.pdf,20232,/site/assets/files/1928/far.pdf,2017,"420 4th St N Fargo, ND 58102-4523","Fargo, ND",FAR,f,ND
https://www.railpassengers.org/site/assets/files/1928/far.pdf,18695,/site/assets/files/1928/far.pdf,2018,"420 4th St N Fargo, ND 58102-4523","Fargo, ND",FAR,f,ND
https://www.railpassengers.org/site/assets/files/1928/far.pdf,18556,/site/assets/files/1928/far.pdf,2019,"420 4th St N Fargo, ND 58102-4523","Fargo, ND",FAR,f,ND
https://www.railpassengers.org/site/assets/files/1928/far.pdf,12413,/site/assets/files/1928/far.pdf,2020,"420 4th St N Fargo, ND 58102-4523","Fargo, ND",FAR,f,ND
https://www.railpassengers.org/site/assets/files/1928/far.pdf,10551,/site/assets/files/1928/far.pdf,2021,"420 4th St N Fargo, ND 58102-4523","Fargo, ND",FAR,f,ND
https://www.railpassengers.org/site/assets/files/1928/far.pdf,15170,/site/assets/files/1928/far.pdf,2022,"420 4th St N Fargo, ND 58102-4523","Fargo, ND",FAR,f,ND
https://www.railpassengers.org/site/assets/files/1929/fay.pdf,53567,/site/assets/files/1929/fay.pdf,2016,"427 Hay St Fayetteville, NC 28301-5537","Fayetteville, NC",FAY,f,NC
https://www.railpassengers.org/site/assets/files/1929/fay.pdf,49556,/site/assets/files/1929/fay.pdf,2017,"427 Hay St Fayetteville, NC 28301-5537","Fayetteville, NC",FAY,f,NC
https://www.railpassengers.org/site/assets/files/1929/fay.pdf,50528,/site/assets/files/1929/fay.pdf,2018,"427 Hay St Fayetteville, NC 28301-5537","Fayetteville, NC",FAY,f,NC
https://www.railpassengers.org/site/assets/files/1929/fay.pdf,47975,/site/assets/files/1929/fay.pdf,2019,"427 Hay St Fayetteville, NC 28301-5537","Fayetteville, NC",FAY,f,NC
https://www.railpassengers.org/site/assets/files/1929/fay.pdf,31344,/site/assets/files/1929/fay.pdf,2020,"427 Hay St Fayetteville, NC 28301-5537","Fayetteville, NC",FAY,f,NC
https://www.railpassengers.org/site/assets/files/1929/fay.pdf,29754,/site/assets/files/1929/fay.pdf,2021,"427 Hay St Fayetteville, NC 28301-5537","Fayetteville, NC",FAY,f,NC
